fecha,lluvia_mm,eto_media_cuenca_mm,balance_diario_mm,lluvia_acum_7d,eto_acum_7d,balance_7d,lluvia_acum_30d,eto_acum_30d,balance_30d,lluvia_acum_90d,eto_acum_90d,balance_90d,fuente_precipitacion,fuente_eto,metodo_eto_id,metodo_eto_diaria,eto_origen,periodo_comun_inicio,periodo_comun_fin
2011-02-07,0.000000,4.088883,-4.088883,0.000000,24.974196,-24.974196,3.350862,102.041244,-98.690382,53.897642,269.303294,-215.405653,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-08,0.052100,3.618028,-3.565928,0.052100,25.020828,-24.968727,3.402962,102.507064,-99.104102,53.949742,270.038448,-216.088706,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-09,0.000000,3.987105,-3.987105,0.052100,25.415030,-25.362930,3.402962,103.394309,-99.991347,53.949742,271.683281,-217.733539,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-10,0.000000,4.088882,-4.088882,0.052100,26.292366,-26.240266,2.513099,104.599361,-102.086262,53.949742,272.632065,-218.682323,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-11,0.000000,3.950603,-3.950603,0.052100,26.780970,-26.728870,2.513099,105.898698,-103.385598,53.949742,273.988712,-220.038970,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-12,0.000000,3.206083,-3.206083,0.052100,26.611173,-26.559073,2.513099,106.563747,-104.050648,53.949742,274.951008,-221.001267,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-13,0.000000,3.533484,-3.533484,0.052100,26.473067,-26.420967,2.513099,107.176234,-104.663135,53.949742,274.941440,-220.991698,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-14,0.000000,3.483431,-3.483431,0.052100,25.867616,-25.815515,2.513099,107.937625,-105.424526,53.949742,275.348573,-221.398831,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-15,0.000000,3.410022,-3.410022,0.000000,25.659609,-25.659609,2.422229,108.224823,-105.802594,53.949742,275.959818,-222.010076,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-16,0.000000,3.613511,-3.613511,0.000000,25.286016,-25.286016,2.422229,108.489625,-106.067395,53.949742,276.729359,-222.779617,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-17,0.000000,3.779782,-3.779782,0.000000,24.976916,-24.976916,2.422229,108.794968,-106.372739,53.889671,277.439194,-223.549523,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-18,0.000000,3.892278,-3.892278,0.000000,24.918591,-24.918591,2.422229,109.063488,-106.641258,49.671382,278.306955,-228.635573,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-19,0.000000,3.887467,-3.887467,0.000000,25.599975,-25.599975,2.422229,109.318555,-106.896326,47.555435,279.803721,-232.248287,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-20,0.029175,3.483371,-3.454196,0.029175,25.549862,-25.520687,2.451405,108.973030,-106.521625,45.849683,280.663250,-234.813567,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-21,0.000000,3.987041,-3.987041,0.029175,26.053473,-26.024297,2.451405,109.028333,-106.576929,41.000279,282.782164,-241.781885,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-22,0.000000,4.220573,-4.220573,0.029175,26.864024,-26.834849,2.451405,109.519750,-107.068345,36.606035,284.414870,-247.808835,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-23,0.000000,4.064707,-4.064707,0.029175,27.315220,-27.286044,2.451405,109.756072,-107.304668,35.562853,285.753933,-250.191081,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-24,0.000000,3.914610,-3.914610,0.029175,27.450047,-27.420871,2.451405,109.988717,-107.537313,35.459060,286.869832,-251.410772,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-25,0.000000,4.213355,-4.213355,0.029175,27.771124,-27.741949,2.451405,110.664007,-108.212603,22.034513,288.360705,-266.326192,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-26,0.023669,3.930816,-3.907147,0.052844,27.814473,-27.761629,2.475074,111.100049,-108.624976,17.938602,289.443756,-271.505155,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-27,0.000000,3.694531,-3.694531,0.023669,28.025633,-28.001965,2.475074,111.399650,-108.924576,17.938602,290.185067,-272.246466,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-02-28,0.000000,3.871022,-3.871022,0.023669,27.909614,-27.885945,0.104944,112.105973,-112.001029,17.938602,291.822788,-273.884187,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-01,0.000000,3.786134,-3.786134,0.023669,27.475175,-27.451506,0.104944,112.266098,-112.161154,7.107531,293.351974,-286.244444,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-02,0.000000,3.936932,-3.936932,0.023669,27.347400,-27.323731,0.104944,112.527964,-112.423019,6.859471,294.517197,-287.657726,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-03,0.000000,4.107107,-4.107107,0.023669,27.539897,-27.516228,0.104944,113.063674,-112.958730,6.859471,295.814861,-288.955390,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-04,0.000000,4.183080,-4.183080,0.023669,27.509622,-27.485953,0.104944,113.653852,-113.548907,6.859471,297.261226,-290.401755,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-05,0.000000,4.715267,-4.715267,0.000000,28.294072,-28.294072,0.104944,115.157572,-115.052628,6.771241,299.218532,-292.447291,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-06,0.000000,4.935766,-4.935766,0.000000,29.535308,-29.535308,0.104944,116.631340,-116.526396,5.998291,301.578811,-295.580520,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-07,0.000000,4.713530,-4.713530,0.000000,30.377816,-30.377816,0.104944,117.968991,-117.864046,5.998291,303.723090,-297.724799,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-08,0.000000,4.200108,-4.200108,0.000000,30.791790,-30.791790,0.104944,118.497509,-118.392565,5.998291,305.171209,-299.172918,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-09,0.000000,4.636318,-4.636318,0.000000,31.491177,-31.491177,0.104944,119.044945,-118.940000,5.842827,307.273494,-301.430667,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-10,0.000000,4.839622,-4.839622,0.000000,32.223692,-32.223692,0.052844,120.266538,-120.213694,5.842827,309.673891,-303.831064,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-11,0.000000,4.183293,-4.183293,0.000000,32.223906,-32.223906,0.052844,120.462727,-120.409883,5.724805,310.919438,-305.194633,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-12,0.000000,4.023488,-4.023488,0.000000,31.532126,-31.532126,0.052844,120.397333,-120.344488,5.724805,311.571467,-305.846662,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-13,0.000000,4.350376,-4.350376,0.000000,30.946736,-30.946736,0.052844,120.797106,-120.744262,5.724805,313.239634,-307.514830,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-14,0.000000,4.318931,-4.318931,0.000000,30.552137,-30.552137,0.052844,121.909954,-121.857110,5.724805,315.231667,-309.506862,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-15,0.012518,4.306631,-4.294114,0.012518,30.658660,-30.646142,0.065362,122.683102,-122.617740,5.737322,317.066397,-311.329075,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-16,0.000000,4.168335,-4.168335,0.012518,30.190677,-30.178160,0.065362,123.368006,-123.302645,5.474087,318.512946,-313.038859,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-17,0.000000,3.938756,-3.938756,0.012518,29.289811,-29.277293,0.065362,123.896740,-123.831378,5.474087,319.285550,-313.811463,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-18,0.000000,4.046972,-4.046972,0.012518,29.153489,-29.140972,0.065362,124.330201,-124.264839,5.474087,319.734997,-314.260910,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-19,0.000000,4.269430,-4.269430,0.012518,29.399432,-29.386914,0.065362,124.819848,-124.754487,5.474087,320.674773,-315.200685,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-20,0.000000,4.061217,-4.061217,0.012518,29.110272,-29.097755,0.065362,124.988788,-124.923426,5.474087,321.926175,-316.452087,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-21,0.472751,4.060111,-3.587360,0.485268,28.851452,-28.366184,0.538113,125.161431,-124.623319,5.946838,323.027568,-317.080730,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-22,0.000000,4.034980,-4.034980,0.472751,28.579801,-28.107050,0.508937,125.713041,-125.204103,5.946838,324.159527,-318.212690,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-23,0.000000,4.517718,-4.517718,0.472751,28.929183,-28.456433,0.508937,126.243717,-125.734780,5.946838,325.869705,-319.922867,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-24,0.000000,4.971248,-4.971248,0.472751,29.961676,-29.488925,0.508937,126.994393,-126.485455,5.946838,327.992202,-322.045364,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-25,0.000000,5.196106,-5.196106,0.472751,31.110810,-30.638060,0.508937,128.125792,-127.616854,5.946838,330.746064,-324.799226,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-26,0.000000,4.952350,-4.952350,0.472751,31.793730,-31.320979,0.508937,129.163532,-128.654594,5.946838,333.276673,-327.329835,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-27,0.603109,4.987106,-4.383997,1.075860,32.719619,-31.643759,1.112046,129.937283,-128.825236,6.549947,335.670903,-329.120956,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-28,0.018881,4.691609,-4.672728,0.621990,33.351118,-32.729127,1.107258,130.698076,-129.590817,6.568828,337.674649,-331.105821,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-29,0.000000,4.586761,-4.586761,0.621990,33.902898,-33.280908,1.107258,131.590305,-130.483047,6.311898,339.244737,-332.932839,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-30,0.000000,4.956438,-4.956438,0.621990,34.341618,-33.719628,1.107258,132.675721,-131.568463,6.311898,341.240725,-334.928827,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-03-31,0.000000,5.008435,-5.008435,0.621990,34.378805,-33.756815,1.107258,133.898022,-132.790764,6.311898,343.069627,-336.757729,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-04-01,0.000000,4.929817,-4.929817,0.621990,34.112516,-33.490526,1.107258,134.890908,-133.783650,6.311898,344.976442,-338.664544,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-04-02,0.000000,5.184541,-5.184541,0.621990,34.344708,-33.722718,1.107258,135.968342,-134.861084,6.311898,347.471844,-341.159946,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-04-03,0.000000,4.733808,-4.733808,0.018881,34.091409,-34.072528,1.107258,136.519070,-135.411812,6.311898,349.348589,-343.036692,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
2011-04-04,0.000000,4.549695,-4.549695,0.000000,33.949495,-33.949495,1.107258,136.353498,-135.246240,4.563065,351.088309,-346.525244,UCSB-CHG/CHIRPS/DAILY,"ECMWF/ERA5_LAND/DAILY_AGGR:temperature_2m_min,temperature_2m_max",hargreaves_fao56_era5_land_v1,Hargreaves FAO-56 con Tmin/Tmax ERA5-Land y radiación extraterrestre calculada por píxel,Hargreaves FAO-56 con temperaturas ERA5-Land,1981-01-01,2026-06-30
